key,value,count,percent_of_total_changes_for_key
name,Impasse Cabèche,3,0.0274
name,Impasse Colomb,3,0.0274
name,Impasse Dumain,3,0.0274
name,Impasse Elisee,3,0.0274
name,Impasse Estinval,3,0.0274
name,Impasse Fouchard,3,0.0274
name,Impasse Fremont,3,0.0274
name,Impasse French,3,0.0274
name,Impasse G Fouchard,3,0.0274
name,Impasse Janvier,3,0.0274
name,Impasse Jeannot,3,0.0274
name,Impasse Josaphat,3,0.0274
name,Impasse Madiou,3,0.0274
name,Impasse Malet,3,0.0274
name,Impasse Moore,3,0.0274
name,Impasse Pommeyrac,3,0.0274
name,Impasse Price,3,0.0274
name,Impasse Pépon,3,0.0274
name,Impasse Ridore,3,0.0274
name,Impasse Robert,3,0.0274
name,Impasse Sauge,3,0.0274
name,Impasse Sureau,3,0.0274
name,Impasse V. Jacques,3,0.0274
name,Israeli Field Hospital,3,0.0274
name,Kawas Prolenger,3,0.0274
name,La Saline,3,0.0274
name,Linteau 1,3,0.0274
name,Linteau 2,3,0.0274
name,Lompre,3,0.0274
name,MARIGOT,3,0.0274
name,MIRAGOANE HOSPITAL PAILLANT,3,0.0274
name,MSF Hospital,3,0.0274
name,Macary,3,0.0274
name,Marché,3,0.0274
name,Martissant 23,3,0.0274
name,Martissant 5,3,0.0274
name,Mayotte,3,0.0274
name,Mon Repos 38,3,0.0274
name,Mon Repos 42,3,0.0274
name,Morne Hercule,3,0.0274
name,Ménélas,3,0.0274
name,Nan Duval,3,0.0274
name,Nanraguette,3,0.0274
name,Nazon,3,0.0274
name,PCS,3,0.0274
name,PNH,3,0.0274
name,Pacot,3,0.0274
name,Park Hotel,3,0.0274
name,Pensionnat Ste. Rose de Lima,3,0.0274
name,Perrier,3,0.0274
name,Petit Guinée,3,0.0274
name,Peyrard,3,0.0274
name,Place Sainte Anne,3,0.0274
name,Plaisance,3,0.0274
name,Police Station,3,0.0274
name,Port,3,0.0274
name,R. Brochette 97,3,0.0274
name,R. Candou,3,0.0274
name,R. Esteve,3,0.0274
name,R. Ibolelee,3,0.0274
name,R. S. Menos,3,0.0274
name,Ravine Basillier,3,0.0274
name,Ravine Court Bouillon,3,0.0274
name,Ravine Provence,3,0.0274
name,Ravine Redoute,3,0.0274
name,Riviere Baret,3,0.0274
name,Riviere La Gosseline,3,0.0274
name,Rivière Momance,3,0.0274
name,Rivière Tamarin,3,0.0274
name,Rou Lavandye,3,0.0274
name,Route Du Rail,3,0.0274
name,Route de Drouillard,3,0.0274
name,Route de Freres 40,3,0.0274
name,Rte A. Leonard,3,0.0274
name,Rte Janvier,3,0.0274
name,Rte Jean Coradin,3,0.0274
name,Rue 4,3,0.0274
name,Rue 5,3,0.0274
name,Rue A. Gedeon,3,0.0274
name,Rue Abbé Cessens,3,0.0274
name,Rue Antonio Macéo,3,0.0274
name,Rue Armand,3,0.0274
name,Rue B. Canal,3,0.0274
name,Rue B. De Lanarge,3,0.0274
name,Rue Barrau,3,0.0274
name,Rue Bellevue,3,0.0274
name,Rue Berne,3,0.0274
name,Rue Berthol,3,0.0274
name,Rue Bijou,3,0.0274
name,Rue Blondcourt,3,0.0274
name,Rue Boisrand Canal,3,0.0274
name,Rue Bolosse 3ème,3,0.0274
name,Rue C. Dumerlin,3,0.0274
name,Rue C. Henri,3,0.0274
name,Rue Cadet Jérémie,3,0.0274
name,Rue Cafeiere,3,0.0274
name,Rue Caméleau,3,0.0274
name,Rue Carrelet,3,0.0274
name,Rue Casimir,3,0.0274
name,Rue Chavannes,3,0.0274
name,Rue Chevalier,3,0.0274
name,Rue Christophe,3,0.0274
name,Rue Christopher,3,0.0274
name,Rue Cité Louverture 2ème,3,0.0274
name,Rue Codada,3,0.0274
name,Rue D. Bellegarde,3,0.0274
name,Rue Debussy,3,0.0274
name,Rue Dela Amitieh,3,0.0274
name,Rue Delmas 41,3,0.0274
name,Rue Delmas 43,3,0.0274
name,Rue Delmas 44,3,0.0274
name,Rue Delmas 45,3,0.0274
name,Rue Des Pins,3,0.0274
name,Rue Doret,3,0.0274
name,Rue Dr. Jean Bartholy,3,0.0274
name,Rue Ducoste,3,0.0274
name,Rue Démesvar,3,0.0274
name,Rue E. Sanon,3,0.0274
name,Rue Eden,3,0.0274
name,Rue Elie,3,0.0274
name,Rue Estimé,3,0.0274
name,Rue F. Cardozo Avenue,3,0.0274
name,Rue Flambert,3,0.0274
name,Rue Gabart,3,0.0274
name,Rue Garoute,3,0.0274
name,Rue Grosmorne,3,0.0274
name,Rue H. Léchaud,3,0.0274
name,Rue J B. Dessables,3,0.0274
name,Rue J Price Maris,3,0.0274
name,Rue Jean Baptiste,3,0.0274
name,Rue Jerome Bijou,3,0.0274
name,Rue Jeune,3,0.0274
name,Rue Jn Louis,3,0.0274
name,Rue Kawas,3,0.0274
name,Rue La Montagne,3,0.0274
name,Rue La Paix,3,0.0274
name,Rue Laporte,3,0.0274
name,Rue Lavange,3,0.0274
name,Rue Lilac,3,0.0274
name,Rue LouissaInt,3,0.0274
name,Rue Lévèque,3,0.0274
name,Rue Mackandal,3,0.0274
name,Rue Magua,3,0.0274
name,Rue Marcel Toureau,3,0.0274
name,Rue Marcellin,3,0.0274
name,Rue Massillon Coicou,3,0.0274
name,Rue Mercier,3,0.0274
name,Rue Momplaisir,3,0.0274
name,Rue Moravia,3,0.0274
name,Rue Ovide 17,3,0.0274
name,Rue Ovide 24,3,0.0274
name,Rue Ovide 3,3,0.0274
name,Rue Ovide 6,3,0.0274
name,Rue P. Lumumba,3,0.0274
name,Rue P. Sully,3,0.0274
name,Rue Pepredo,3,0.0274
name,Rue Pinson,3,0.0274
name,Rue Primeira Paloma,3,0.0274
name,Rue Pélican,3,0.0274
name,Rue Pétion 1 Ére,3,0.0274
name,Rue Reforme,3,0.0274
name,Rue Rennes,3,0.0274
name,Rue Romain,3,0.0274
name,Rue Rousseau,3,0.0274
name,Rue Roy,3,0.0274
name,Rue S. Rouzier,3,0.0274
name,Rue Saint-Paul,3,0.0274
name,Rue Sainte-Anne,3,0.0274
name,Rue Sainte-Bernadette,3,0.0274
name,Rue Soleil 11,3,0.0274
name,Rue Soleil 13,3,0.0274
name,Rue St. Hubert,3,0.0274
name,Rue Sunchine,3,0.0274
name,Rue Vilfort,3,0.0274
name,Rue de l'Enterrement,3,0.0274
name,Rue des Miracles,3,0.0274
name,Rue du Port,3,0.0274
name,Rue du Travail 1ère,3,0.0274
name,Rue la liberte,3,0.0274
name,Ruelle A. Césaire,3,0.0274
name,Ruelle Aigle,3,0.0274
name,Ruelle Alpheé,3,0.0274
name,Ruelle Archile,3,0.0274
name,Ruelle Bouget,3,0.0274
name,Ruelle Cassagnol,3,0.0274
name,Ruelle Cheraquite,3,0.0274
name,Ruelle Cigogne,3,0.0274
name,Ruelle Célie,3,0.0274
name,Ruelle Dorismond,3,0.0274
name,Ruelle Durandis,3,0.0274
name,Ruelle Euclide,3,0.0274
name,Ruelle F. Duthiers,3,0.0274
name,Ruelle Flamand,3,0.0274
name,Ruelle Gore,3,0.0274
name,Ruelle J.J. Acaau,3,0.0274
name,Ruelle Jeudi,3,0.0274
name,Ruelle L. Jeudy,3,0.0274
name,Ruelle Laleau,3,0.0274
name,Ruelle Lamarriniere,3,0.0274
name,Ruelle Laraque 1ère,3,0.0274
name,Ruelle Martineau 1ère,3,0.0274
name,Ruelle Martineau 3ème,3,0.0274
name,Ruelle Milord,3,0.0274
name,Ruelle N. Sambour,3,0.0274
name,Ruelle Neptune,3,0.0274
name,Ruelle Odéide,3,0.0274
name,Ruelle Olivier,3,0.0274
name,Ruelle P. Roberson,3,0.0274
name,Ruelle Peroquet,3,0.0274
name,Ruelle Placide,3,0.0274
name,Ruelle Porcelaine,3,0.0274
name,Ruelle Pédan,3,0.0274
name,Ruelle Rosemond,3,0.0274
name,Ruelle Safran,3,0.0274
name,Ruelle Saint Surin,3,0.0274
name,Ruelle Saint-Gérard,3,0.0274
name,Ruelle St Leger,3,0.0274
name,Ruelle Thomas Edison,3,0.0274
name,Ruelle Vilgrain,3,0.0274
name,Ruelle a Césaire,3,0.0274
name,Russian Field Hospital,3,0.0274
name,Rélé Simon,3,0.0274
name,Saint-Martin,3,0.0274
name,Sainte Claire,3,0.0274
name,Simon 3,3,0.0274
name,Simon 4,3,0.0274
name,Soleil 19,3,0.0274
name,Soleil 4,3,0.0274
name,Sorofos,3,0.0274
name,Spanish Field Hospital,3,0.0274
name,St. Damien Hospital,3,0.0274
name,St. Vincent,3,0.0274
name,Stade Sylvio Cator,3,0.0274
name,Tapion,3,0.0274
name,Thomazeau,3,0.0274
name,Thomonde,3,0.0274
name,Thozin,3,0.0274
name,Ti Canada,3,0.0274
name,Ti Haiti,3,0.0274
name,Trois Bébés,3,0.0274
name,Verretes,3,0.0274
name,Vieux Caille,3,0.0274
name,Village Démocratie,3,0.0274
name,Waaf,3,0.0274
name,Waaf Jérémie,3,0.0274
name,debris?,3,0.0274
name,field clinic,3,0.0274
name,field?,3,0.0274
name,refugeecamp access,3,0.0274
name,stream,3,0.0274
name,Église Paroissiale Saint-Joseph,3,0.0274
name,10�me Pickmy;11�me Petite Anse,2,0.0183
name,11�me Petite Anse;1�re Palma,2,0.0183
name,170,2,0.0183
name,1�re Palma;2�me Petite Source,2,0.0183
name,233,2,0.0183
name,290,2,0.0183
name,2�me Petite Source;3�me Grande Source,2,0.0183
name,3�me Grande Source;3�me Grande Source;4�me Grand Lagon,2,0.0183
name,5�me Gros Mangle;8�me Trou Louis,2,0.0183
name,6�me La Source;7�me Grand Vide,2,0.0183
name,7�me Grand Vide;8�me Trou Louis,2,0.0183
name,ANSE A GALETS HOSPITAL WESLEYEN (LE DE LA GONAVE),2,0.0183
name,Abraham,2,0.0183
name,Albert-Schweitzer Hôpital,2,0.0183
name,Ansagalèt,2,0.0183
name,Anse-à-Galets,2,0.0183
name,Arcachon,2,0.0183
name,Arnaud,2,0.0183
name,Arnoux,2,0.0183
name,Aupont,2,0.0183
name,Avenue Oscar,2,0.0183
name,Avenue des Tourterelles,2,0.0183
name,BELLE ANSE,2,0.0183
name,Bambou,2,0.0183
name,Baque,2,0.0183
name,Barriere Battant,2,0.0183
name,Baussan,2,0.0183
name,Beau Sejour,2,0.0183
name,Beauger,2,0.0183
name,Belair,2,0.0183
name,Belle Fortune,2,0.0183
name,Bernard,2,0.0183
name,Berot,2,0.0183
name,Bissard,2,0.0183
name,Bistouri,2,0.0183
name,Bizoton 59,2,0.0183
name,Blvd 15 Octobre,2,0.0183
name,Bodian,2,0.0183
name,Bois Brule,2,0.0183
name,Bois Caradeux,2,0.0183
name,Bois Patate,2,0.0183
name,Bois d'Orme,2,0.0183
name,Boucan,2,0.0183
name,Boucan Careé,2,0.0183
name,Boucan Carre,2,0.0183
name,Boutin,2,0.0183
name,Brochette,2,0.0183
name,Brochette 101,2,0.0183
name,Brochette 99,2,0.0183
name,Buteau,2,0.0183
name,CAYES-JACMEL,2,0.0183
name,CENTRE DE SANTE APROCIPHA,2,0.0183
name,CENTRE DE SANTE DE SAUT - D'EAU (CSSD),2,0.0183
name,CENTRE DE SANTE ST ANTOINE DE TITANYEN,2,0.0183
name,CENTRE MEDICO SOCIAL ANTOINE LAVOISIER,2,0.0183
name,CENTRE SANTE DICOU,2,0.0183
name,CLINIQUE COMMUNAUTAIRE DE DELMAS 75,2,0.0183
name,Ca Biédo,2,0.0183
name,Ca Compte,2,0.0183
name,Ca Dubreuil,2,0.0183
name,Ca Mando,2,0.0183
name,Ca Martin,2,0.0183
name,Ca Poule,2,0.0183
name,Cabaret,2,0.0183
name,Cacouille,2,0.0183
name,Canal Petite Riviere,2,0.0183
name,Caradeux,2,0.0183
name,Caritas Hospital,2,0.0183
name,Carrefour Feuilles,2,0.0183
name,Centre De Psychiatrie Et De Neurologie Mars,2,0.0183
name,Centre de Reeducation,2,0.0183
name,Centre de Rééducation,2,0.0183
name,Chalon,2,0.0183
name,Chambon,2,0.0183
name,Chancerelles,2,0.0183
name,Chapelle Notre Dame de Lourdes,2,0.0183
name,Chapelle de St Jean Bosco,2,0.0183
name,Chateau Blond,2,0.0183
name,Chauffard,2,0.0183
name,Chevrie,2,0.0183
name,Christian,2,0.0183
name,Christian Leader School,2,0.0183
name,Cimitiére de Pétion-Ville,2,0.0183
name,Ciné Capitol,2,0.0183
name,Ciné Théatre Triomphe,2,0.0183
name,Cite Militaire,2,0.0183
name,Citronier,2,0.0183
name,Citymed,2,0.0183
name,Cité Saint-Georges,2,0.0183
name,Clercine 2,2,0.0183
name,Clinique Neuro Psychiatrique De Port-Au-Prince,2,0.0183
name,Clinique-Hopital Le Messie,2,0.0183
name,Coconut Villa,2,0.0183
name,Corridor Bois De Chene,2,0.0183
name,Corridor Bois De Chéne,2,0.0183
name,Corridor Saintonge,2,0.0183
name,Coulon,2,0.0183
name,Coupon,2,0.0183
name,Croix Hilaire,2,0.0183
name,Croix de Deprez,2,0.0183
name,Croix des Missions,2,0.0183
name,Célicou,2,0.0183
name,DISPENSAIRE DE NIEL,2,0.0183
name,DISPENSAIRE SAINT LOUIS,2,0.0183
name,DP BEREE DE DROUIN,2,0.0183
name,DP CLEMENTINE ET LORISMENE,2,0.0183
name,DP COMMUNAUTAIRE DE MARIN,2,0.0183
name,DP DE BOSSOU,2,0.0183
name,DP DE CHARETTE,2,0.0183
name,DP DE CHRISTIAN (SOE),2,0.0183
name,DP DE DESARMES (SOE),2,0.0183
name,DP DE DESCHAPELLES,2,0.0183
name,DP DE GRESSOT,2,0.0183
name,DP DE JEAN DENIS,2,0.0183
name,DP DE JEANTON,2,0.0183
name,DP DE LACHAPELLE,2,0.0183
name,DP DE MONTROUIS,2,0.0183
name,DP DE PONT SONDE,2,0.0183
name,DP DE SEGUR,2,0.0183
name,DP MAX FERDINAND,2,0.0183
name,DP PA NOU AN,2,0.0183
name,Damiens,2,0.0183
name,Davillien,2,0.0183
name,Debas,2,0.0183
name,Degand,2,0.0183
name,Delatre,2,0.0183
name,Delma 95,2,0.0183
name,Delmar,2,0.0183
name,Delmas 1,2,0.0183
name,Delmas 103,2,0.0183
name,Delmas 13,2,0.0183
name,Delmas 14,2,0.0183
name,Delmas 46-A,2,0.0183
name,Delmas 49,2,0.0183
name,Delmas 57A,2,0.0183
name,Delmas 58,2,0.0183
name,Delmas 62,2,0.0183
name,Delmas 66,2,0.0183
name,Delmas 68,2,0.0183
name,Delmas 85,2,0.0183
name,Delmas 9,2,0.0183
name,Delmas B-1,2,0.0183
name,Dieudon,2,0.0183
name,DigitalGlobe,2,0.0183
name,Digneron,2,0.0183
name,Diquini,2,0.0183
name,Dos Calé,2,0.0183
name,Douane,2,0.0183
name,Doucet,2,0.0183
name,Douyac,2,0.0183
name,Dufort,2,0.0183
name,Dumay,2,0.0183
name,Délize,2,0.0183
name,Ecole Nationale de Gressier,2,0.0183
name,Ecole du Sacre Coeur,2,0.0183
name,Eglise Catholique,2,0.0183
name,Embassy Argentina,2,0.0183
name,Embassy of Canada,2,0.0183
name,Embassy of the United States of America improvised helipad,2,0.0183
name,Etheard,2,0.0183
name,F 41A,2,0.0183
name,F Massac,2,0.0183
name,FOND PARISIEN HOSPITAL HEALTH CENTER,2,0.0183
name,FRERES HOSPITAL DE LA COMMUNAUTEE HATIENNE,2,0.0183
name,Fermate,2,0.0183
name,Ferry,2,0.0183
name,Fleurant,2,0.0183
name,Fond Baptiste,2,0.0183
name,Fond Coupeau,2,0.0183
name,Fond Gérard,2,0.0183
name,Fontamara,2,0.0183
name,Frances,2,0.0183
name,Franciscan Friary,2,0.0183
name,Galette,2,0.0183
name,Garde Cote,2,0.0183
name,Garde L'Acul,2,0.0183
name,Garnier,2,0.0183
name,Godet,2,0.0183
name,Grand Savane,2,0.0183
name,Grande Savane,2,0.0183
name,Grenier,2,0.0183
name,Gérardeau,2,0.0183
name,HOPITAL DE FERMATHE,2,0.0183
name,HOPITAL RENAISSANCE,2,0.0183
name,HOPITAL STE THERESE DE MIRAGOANE,2,0.0183
name,Habitation Hatt,2,0.0183
name,Hopital St. Esprit,2,0.0183
name,Hopital de l'OFATMA (Cite Militaire),2,0.0183
name,Hospital Beudet(Defilee),2,0.0183
name,Hospital Bombardopolis,2,0.0183
name,Hospital Bonneau St. Joseph,2,0.0183
name,Hospital Caritas,2,0.0183
name,Hospital La Sainte Famille,2,0.0183
name,Hospital Raboteau,2,0.0183
name,Hospital Saint Joseph,2,0.0183
name,Hospital Sainte Thérése,2,0.0183
name,Hospital du Canapé Vert,2,0.0183
name,"Hospital of Peace, Hopital de Paix",2,0.0183
name,Hotel Montana,2,0.0183
name,Hôpital Georges Gauvin,2,0.0183
name,IMP Lifeline,2,0.0183
name,Imp Augusta,2,0.0183
name,Imp Breda,2,0.0183
name,Imp Desdunes,2,0.0183
name,Imp Family,2,0.0183
name,Imp La Joie,2,0.0183
name,Imp La Paix,2,0.0183
name,Imp Lahens,2,0.0183
name,Imp Martine,2,0.0183
name,Imp Rampy,2,0.0183
name,Imp Sambour,2,0.0183
name,Imp Viller,2,0.0183
name,Impase Lamarque,2,0.0183
name,Impasse ,2,0.0183
name,Impasse Amandier,2,0.0183
name,Impasse Ambroise,2,0.0183
name,Impasse Bazilic,2,0.0183
name,Impasse Besse,2,0.0183
name,Impasse Cedor,2,0.0183
name,Impasse Desduness,2,0.0183
name,Impasse Dunant,2,0.0183
name,Impasse Eddy,2,0.0183
name,Impasse Ekman,2,0.0183
name,Impasse Fauvette,2,0.0183
name,Impasse Felizor,2,0.0183
name,Impasse Frere Leon,2,0.0183
name,Impasse Frère Léon,2,0.0183
name,Impasse Goulard,2,0.0183
name,Impasse Jerusalem,2,0.0183
name,Impasse Jn Baptiste,2,0.0183
name,Impasse L. Jeremie,2,0.0183
name,Impasse La Joie,2,0.0183
name,Impasse La Paix,2,0.0183
name,Impasse Lavache,2,0.0183
name,Impasse Lavisse,2,0.0183
name,Impasse Lescot,2,0.0183
name,Impasse Lilas,2,0.0183
name,Impasse M Augustin,2,0.0183
name,Impasse Martineau,2,0.0183
name,Impasse Milan,2,0.0183
name,Impasse Morel,2,0.0183
name,Impasse Nadal,2,0.0183
name,Impasse Nemorin,2,0.0183
name,Impasse Norman,2,0.0183
name,Impasse P. Weiner,2,0.0183
name,Impasse Petion,2,0.0183
name,Impasse Pressoir,2,0.0183
name,Impasse Ridoré,2,0.0183
name,Impasse Rodrigue,2,0.0183
name,Impasse Rodrique,2,0.0183
name,Impasse Saponaire,2,0.0183
name,Impasse Sully,2,0.0183
name,Impasse Sylvar,2,0.0183
name,Impasse Viller,2,0.0183
name,Impasse Vital,2,0.0183
name,Impasse Yayou,2,0.0183
name,Impassse Telemaque,2,0.0183
name,Institut Haitano-Américian,2,0.0183
name,Inviter,2,0.0183
name,Jacquet,2,0.0183
name,Janvier,2,0.0183
name,Jet d'Eau,2,0.0183
name,Karibe Hotel,2,0.0183
name,La Chapelle,2,0.0183
name,La Couline,2,0.0183
name,La Ferronay,2,0.0183
name,La Tournelle/Zoranje,2,0.0183
name,Labadie,2,0.0183
name,Lamatin 52,2,0.0183
name,Lamentin,2,0.0183
name,Larousse,2,0.0183
name,Lascahobas,2,0.0183
name,Laval,2,0.0183
name,Le Nouveau Centre Medico Hospitalier de la Rue Capois,2,0.0183
name,Lycee,2,0.0183
name,Lycee FAuistin Soufouque,2,0.0183
name,Lycée Toussaint Louverture,2,0.0183
name,MDM GRIFFIF Hospital,2,0.0183
name,MIRAGOANE HOSPITAL SAINT THERESE,2,0.0183
name,MIREBALAIS CLINIC PROFAMIL FAMILY PLAN,2,0.0183
name,MIREBALAIS HOSPITAL COMMUNAUTAIRE,2,0.0183
name,MSF Field Hospital Carrefour ,2,0.0183
name,Mahothière,2,0.0183
name,Mahotiere,2,0.0183
name,Mahotiere 73,2,0.0183
name,Maison Vendre,2,0.0183
name,Maleare,2,0.0183
name,Marassa,2,0.0183
name,Marche,2,0.0183
name,Marché de Fer ou Marché Vallières,2,0.0183
name,Mardi Gras,2,0.0183
name,Mare,2,0.0183
name,Market,2,0.0183
name,Martel,2,0.0183
name,Martissant,2,0.0183
name,Martissant 1,2,0.0183
name,Martissant 15,2,0.0183
name,Martissant 17,2,0.0183
name,Martissant 25,2,0.0183
name,Martissant 3,2,0.0183
name,Massia,2,0.0183
name,Maternitie de Christ Roi,2,0.0183
name,Medical Center Boulevard la Salines,2,0.0183
name,Medical Center near Blanchard,2,0.0183
name,Medical University at Tabarre,2,0.0183
name,Metevier,2,0.0183
name,Ministère de l'Agriculture,2,0.0183
name,Moguodé,2,0.0183
name,Molière,2,0.0183
name,Mon Repos,2,0.0183
name,Mon Repos 34,2,0.0183
name,Mon Repos 50,2,0.0183
name,Mon Repos 52,2,0.0183
name,Montagne Terrible,2,0.0183
name,Morel,2,0.0183
name,Morne Babou,2,0.0183
name,Morne Blanchard,2,0.0183
name,Morne Bois Chandel,2,0.0183
name,Morne Cajou,2,0.0183
name,Morne Calvaire,2,0.0183
name,Morne Canne,2,0.0183
name,Morne Chaînneau,2,0.0183
name,Morne Crabe,2,0.0183
name,Morne D'Argent,2,0.0183
name,Morne Jacques,2,0.0183
name,Morne Jean-Jean,2,0.0183
name,Morne La Source,2,0.0183
name,Morne Rouge,2,0.0183
name,Morne a Tuf,2,0.0183
name,Moulin,2,0.0183
name,Mouline,2,0.0183
name,Musseau,2,0.0183
name,Médecins Sans Frontières,2,0.0183
name,N. Dupre,2,0.0183
name,NOAA,2,0.0183
name,Nan Coucou,2,0.0183
name,Nan Doval,2,0.0183
name,Nan Grand Bois,2,0.0183
name,Nan Roseau,2,0.0183
name,Nan Zaboca,2,0.0183
name,Oranger,2,0.0183
name,Orphinalat de l'Immaculée Conception,2,0.0183
name,PIERRE CLINIC PAYDEN HEALTH CENTER,2,0.0183
name,PORT AU PRINCE HOSPITAL ASILE COMMUNAL,2,0.0183
name,PORT AU PRINCE HOSPITAL BERNARD MEVS,2,0.0183
name,PORT AU PRINCE HOSPITAL GRACE CHILDRENS,2,0.0183
name,PORT AU PRINCE HOSPITAL MATERNITE ISAIE JEANTY,2,0.0183
name,PORT AU PRINCE HOSPITAL MINUSTAH,2,0.0183
name,Pain de Sucre,2,0.0183
name,Parc des Palmistes,2,0.0183
name,Peguyville,2,0.0183
name,Pere Tevno,2,0.0183
name,Pernier,2,0.0183
name,Petite Palace Cazeau,2,0.0183
name,Pierre Payen,2,0.0183
name,Place du Marche,2,0.0183
name,Platon,2,0.0183
name,Platon Balais,2,0.0183
name,Platon Trou Bigaille,2,0.0183
name,Plaza,2,0.0183
name,Pointe a Raquettes,2,0.0183
name,Poste Marchand,2,0.0183
name,Péligre Hydroelectric Dam,2,0.0183
name,R La mothe,2,0.0183
name,R Moise,2,0.0183
name,R St Preux,2,0.0183
name,R Villavaleix,2,0.0183
name,R du Fond,2,0.0183
name,R. Cité Absalon,2,0.0183
name,R. de la Grand' Anse,2,0.0183
name,R. des Nimes,2,0.0183
name,Ravine Bois Cerceuil,2,0.0183
name,Ravine Curtis,2,0.0183
name,Ravine Gd Tabe,2,0.0183
name,Ravine Glaise,2,0.0183
name,Ravine Majanier,2,0.0183
name,Ravine Montas,2,0.0183
name,Ravine Papette,2,0.0183
name,Ravines ?,2,0.0183
name,"Refugee camp, football field",2,0.0183
name,Rideau,2,0.0183
name,Ritz Kinam 2,2,0.0183
name,Riviere Berzeaud,2,0.0183
name,Riviere Caiman,2,0.0183
name,Riviere de Saint-Marc,2,0.0183
name,Rivière Canot,2,0.0183
name,Rivière De Bonga,2,0.0183
name,Rivière La Fièvre,2,0.0183
name,Rivière La Vallée,2,0.0183
name,Rivière Momance ou Grande Rivière,2,0.0183
name,Rivière Mory,2,0.0183
name,Rivière Poillone,2,0.0183
name,Rivière Roy,2,0.0183
name,Rivière de Chauffard,2,0.0183
name,Robert,2,0.0183
name,Rock Maringoin,2,0.0183
name,Romarin,2,0.0183
name,Route De Desprez,2,0.0183
name,Route de Freres 23,2,0.0183
name,Route de Freres 34 (Cacolette),2,0.0183
name,Route de Freres 44,2,0.0183
name,Route de Péguy Ville,2,0.0183
name,Rue 3,2,0.0183
name,Rue 3eme Cite,2,0.0183
name,Rue A Mentor,2,0.0183
name,Rue Acacia,2,0.0183
name,Rue Adrien,2,0.0183
name,Rue Alexandre,2,0.0183
name,Rue Ampère,2,0.0183
name,Rue Assad,2,0.0183
name,Rue B. De Marbois,2,0.0183
name,Rue Barbancourt,2,0.0183
name,Rue Barthélemy,2,0.0183
name,Rue Baudière,2,0.0183
name,Rue Baudières,2,0.0183
name,Rue Berthold,2,0.0183
name,Rue Betanee,2,0.0183
name,Rue Bethanie,2,0.0183
name,Rue Bienheureux,2,0.0183
name,Rue Bon Repos,2,0.0183
name,Rue Brice,2,0.0183
name,Rue Brénord Prophète,2,0.0183
name,Rue C Mayard,2,0.0183
name,Rue C. Chauveau,2,0.0183
name,Rue Cafe Matinal,2,0.0183
name,Rue Capois,2,0.0183
name,Rue Carbone,2,0.0183
name,Rue Carrefour 75,2,0.0183
name,Rue Celcis,2,0.0183
name,Rue Charles Sumner,2,0.0183
name,Rue Charlotin,2,0.0183
name,Rue Charmant,2,0.0183
name,Rue Christ Roi,2,0.0183
name,Rue Claire,2,0.0183
name,Rue Clugny,2,0.0183
name,Rue Concorde,2,0.0183
name,Rue Constitution,2,0.0183
name,Rue Courte,2,0.0183
name,Rue Dabelmar,2,0.0183
name,Rue Dauphin,2,0.0183
name,Rue Delmas 63,2,0.0183
name,Rue Des Rampards,2,0.0183
name,Rue Dr Noel,2,0.0183
name,Rue Dr Noël,2,0.0183
name,Rue Dr. Brun Ricot,2,0.0183
name,Rue Du Marron Inconnu,2,0.0183
name,Rue Dufort,2,0.0183
name,Rue Dumervé,2,0.0183
name,Rue Dumez,2,0.0183
name,Rue E Dubois,2,0.0183
name,Rue E Nau,2,0.0183
name,Rue Edmond Pau,2,0.0183
name,Rue Ellen,2,0.0183
name,Rue F. Astrée,2,0.0183
name,Rue F. Sanon,2,0.0183
name,Rue Famille,2,0.0183
name,Rue Faubert,2,0.0183
name,Rue Faustin 1 er,2,0.0183
name,Rue Felix Massac,2,0.0183
name,Rue Fort National,2,0.0183
name,Rue Fraternite,2,0.0183
name,Rue Freres Simmonds,2,0.0183
name,Rue Félix Massac,2,0.0183
name,Rue G Sylvain,2,0.0183
name,Rue G. Sylvain,2,0.0183
name,Rue Gardere,2,0.0183
name,Rue Garnier,2,0.0183
name,Rue Gaston Michel,2,0.0183
name,Rue Gauthier 2ème,2,0.0183
name,Rue Gelin,2,0.0183
name,Rue Grellier,2,0.0183
name,Rue H Léchaud,2,0.0183
name,Rue H Tippenhauer,2,0.0183
name,Rue J Douge,2,0.0183
name,Rue Jardines,2,0.0183
name,Rue Jean XXIII,2,0.0183
name,Rue Jeanty,2,0.0183
name,Rue L' Hopital,2,0.0183
name,Rue La Grotte,2,0.0183
name,Rue Lavaud 1ère,2,0.0183
name,Rue Lavierce,2,0.0183
name,Rue Legitime,2,0.0183
name,Rue Lespinasse,2,0.0183
name,Rue Libellule,2,0.0183
name,Rue Lillavois,2,0.0183
name,Rue Lorimer Denis,2,0.0183
name,Rue Loriot,2,0.0183
name,Rue Louissant,2,0.0183
name,Rue Lucien Hibbert,2,0.0183
name,Rue Lundi,2,0.0183
name,Rue Léonard,2,0.0183
name,Rue M. Laham,2,0.0183
name,Rue Maranatha,2,0.0183
name,Rue Maratha,2,0.0183
name,Rue Marc,2,0.0183
name,Rue Marcelin,2,0.0183
name,Rue Mery,2,0.0183
name,Rue Metreaux,2,0.0183
name,Rue Metropole,2,0.0183
name,Rue Moreau,2,0.0183
name,Rue Muller,2,0.0183
name,Rue Nazon 2ème,2,0.0183
name,Rue O Jeanty,2,0.0183
