key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
motorroad,3,0.001,200.0,200.0
note1,3,0.001,200.0,200.0
note:ja,3,0.001,200.0,200.0
note:question,3,0.001,200.0,200.0
official_name,3,0.001,-88.8889,-88.8889
original:source,3,0.001,200.0,200.0
personnel_support,3,0.001,200.0,200.0
radio,3,0.001,200.0,200.0
resolution,3,0.001,200.0,200.0
rfconc_bldg,3,0.001,200.0,200.0
secteur,3,0.001,200.0,200.0
souce 2,3,0.001,200.0,200.0
source:population,3,0.001,200.0,200.0
source_ref:CDC/USAID PMTCT Baseline,3,0.001,200.0,200.0
tank_clsd,3,0.001,200.0,200.0
telecomunication,3,0.001,200.0,200.0
wtr_strge,3,0.001,200.0,200.0
Bridge,2,0.0007,100.0,100.0
Contact,2,0.0007,100.0,100.0
Geometry_Source_name,2,0.0007,100.0,100.0
Humanitarian:Obstacle:Type,2,0.0007,100.0,100.0
Humanitarian:Road:Security,2,0.0007,100.0,100.0
ID,2,0.0007,100.0,100.0
Operational_status_status,2,0.0007,100.0,100.0
Phonne,2,0.0007,100.0,100.0
Scolar;ditrict,2,0.0007,100.0,100.0
abandoned,2,0.0007,100.0,100.0
add;street,2,0.0007,100.0,100.0
addess-street,2,0.0007,100.0,100.0
addr: street,2,0.0007,100.0,100.0
addr;street,2,0.0007,100.0,100.0
address_street,2,0.0007,100.0,100.0
alt_name:ht,2,0.0007,100.0,100.0
alt_source,2,0.0007,100.0,100.0
atatut operationnel,2,0.0007,100.0,100.0
atatutoperationnel,2,0.0007,100.0,100.0
attibute source date,2,0.0007,100.0,100.0
attribut_source_type,2,0.0007,100.0,100.0
autre_phone,2,0.0007,100.0,100.0
bureau,2,0.0007,100.0,100.0
canal,2,0.0007,100.0,100.0
cap,2,0.0007,100.0,100.0
cap_ind_g2,2,0.0007,100.0,100.0
capacite_en_lits,2,0.0007,100.0,100.0
capecity,2,0.0007,100.0,100.0
ce centre est il rattache ou situe dans une structure de sante,2,0.0007,100.0,100.0
channel,2,0.0007,100.0,100.0
city_served,2,0.0007,-60.0,-60.0
community,2,0.0007,100.0,100.0
community:de,2,0.0007,100.0,100.0
community:en,2,0.0007,100.0,100.0
community:fr,2,0.0007,100.0,100.0
community:it,2,0.0007,100.0,100.0
contact_person 1,2,0.0007,100.0,100.0
contact_person 2,2,0.0007,100.0,100.0
contact_person 3,2,0.0007,100.0,100.0
"contact_person du lieu d""intervention",2,0.0007,100.0,100.0
contact_persoon,2,0.0007,100.0,100.0
contact_phone,2,0.0007,100.0,100.0
country:name,2,0.0007,100.0,100.0
craft,2,0.0007,100.0,100.0
created_by,2,0.0007,-99.5238,-99.5238
damage,2,0.0007,100.0,100.0
date d'attribution,2,0.0007,100.0,100.0
directeur,2,0.0007,100.0,100.0
earthquake,2,0.0007,100.0,100.0
electrified,2,0.0007,100.0,100.0
extensible_lits,2,0.0007,100.0,100.0
fax,2,0.0007,100.0,100.0
fuel:cng,2,0.0007,100.0,100.0
garden,2,0.0007,100.0,100.0
geometrie source date,2,0.0007,100.0,100.0
haitiantag,2,0.0007,100.0,100.0
hcare_orc,2,0.0007,100.0,100.0
health_facility:operational_status,2,0.0007,100.0,100.0
health_facility:organisation,2,0.0007,100.0,100.0
horaire d'ouverture,2,0.0007,100.0,100.0
hospital_facility:access,2,0.0007,100.0,100.0
hws_gd,2,0.0007,100.0,100.0
impassible,2,0.0007,100.0,100.0
import_tools,2,0.0007,100.0,100.0
info_date,2,0.0007,100.0,100.0
institution privee,2,0.0007,100.0,100.0
is_in:county,2,0.0007,-66.6667,-66.6667
is_in:town,2,0.0007,-66.6667,-66.6667
lieux des cultes,2,0.0007,100.0,100.0
loc_name:source,2,0.0007,100.0,100.0
mayor,2,0.0007,100.0,100.0
medical_service_description,2,0.0007,100.0,100.0
nom et prenom de la personne de contact,2,0.0007,100.0,100.0
nom_organisation,2,0.0007,100.0,100.0
nom_utc,2,0.0007,100.0,100.0
note2,2,0.0007,100.0,100.0
numero de tel,2,0.0007,100.0,100.0
operator_wash,2,0.0007,100.0,100.0
organisation,2,0.0007,100.0,100.0
organization,2,0.0007,100.0,100.0
osak:identifier,2,0.0007,100.0,100.0
osak:municipality_no,2,0.0007,100.0,100.0
osak:revision,2,0.0007,100.0,100.0
osak:street_no,2,0.0007,100.0,100.0
personel de support,2,0.0007,100.0,100.0
personne-contact,2,0.0007,100.0,100.0
phone_business,2,0.0007,100.0,100.0
picture,2,0.0007,100.0,100.0
pid,2,0.0007,100.0,100.0
question,2,0.0007,100.0,100.0
re_opening_date,2,0.0007,100.0,100.0
ref:sahana_id,2,0.0007,100.0,100.0
rehab_done,2,0.0007,100.0,100.0
residence,2,0.0007,100.0,100.0
satut,2,0.0007,100.0,100.0
secteur communale ou arrondissement,2,0.0007,100.0,100.0
source d'attribution,2,0.0007,100.0,100.0
source:abandoned,2,0.0007,100.0,100.0
source:hospital_facility:access,2,0.0007,100.0,100.0
source:name/,2,0.0007,100.0,100.0
source:oneway,2,0.0007,100.0,100.0
source:operator,2,0.0007,100.0,100.0
source:ushahidi,2,0.0007,100.0,100.0
soure,2,0.0007,100.0,100.0
stairs,2,0.0007,100.0,100.0
stucture rattache,2,0.0007,100.0,100.0
track,2,0.0007,100.0,100.0
type de gaz,2,0.0007,100.0,100.0
type-de structure,2,0.0007,100.0,100.0
website2,2,0.0007,100.0,100.0
ADRESS,1,0.0003,0.0,0.0
Attribute_Source_Date,1,0.0003,0.0,0.0
Beds,1,0.0003,0.0,0.0
Capacity de service,1,0.0003,0.0,0.0
Capacité,1,0.0003,0.0,0.0
Damage,1,0.0003,0.0,0.0
Description,1,0.0003,0.0,0.0
Hauteur,1,0.0003,0.0,0.0
Mare-D'eau,1,0.0003,0.0,0.0
Nombre de chambre,1,0.0003,0.0,0.0
Operator,1,0.0003,0.0,0.0
Source:name,1,0.0003,0.0,0.0
Surgical,1,0.0003,0.0,0.0
Type D'Obstacle,1,0.0003,0.0,0.0
UN Delta Camp,1,0.0003,0.0,0.0
URL:photos,1,0.0003,0.0,0.0
Website,1,0.0003,0.0,0.0
Zone,1,0.0003,0.0,0.0
abutters,1,0.0003,-83.3333,-83.3333
adddress,1,0.0003,0.0,0.0
addr:Street,1,0.0003,0.0,0.0
addr:conscriptionnumber,1,0.0003,-50.0,-50.0
addr:countrya,1,0.0003,0.0,0.0
addr:housename,1,0.0003,0.0,0.0
addr:provisionalnumber,1,0.0003,0.0,0.0
addr:strees,1,0.0003,0.0,0.0
address:email,1,0.0003,0.0,0.0
adr:street,1,0.0003,0.0,0.0
adresfull,1,0.0003,0.0,0.0
adress:city,1,0.0003,0.0,0.0
aera,1,0.0003,0.0,0.0
agent autorise,1,0.0003,0.0,0.0
atribute_source_type,1,0.0003,0.0,0.0
attribute source type,1,0.0003,0.0,0.0
attribute_ source_ type,1,0.0003,0.0,0.0
attribution source type,1,0.0003,0.0,0.0
atttribute_source_date,1,0.0003,0.0,0.0
billboard,1,0.0003,0.0,0.0
cable,1,0.0003,0.0,0.0
capital:Department,1,0.0003,0.0,0.0
car,1,0.0003,0.0,0.0
centre_cholera,1,0.0003,0.0,0.0
cine,1,0.0003,0.0,0.0
construction,1,0.0003,0.0,0.0
covered,1,0.0003,-66.6667,-66.6667
denomination:fr,1,0.0003,0.0,0.0
denotation,1,0.0003,0.0,0.0
disco,1,0.0003,0.0,0.0
drive-in,1,0.0003,0.0,0.0
education:students,1,0.0003,0.0,0.0
education:type,1,0.0003,0.0,0.0
embankment,1,0.0003,0.0,0.0
entrance,1,0.0003,-50.0,-50.0
espace,1,0.0003,0.0,0.0
extensible a lits/matelas,1,0.0003,0.0,0.0
geomery_source_type,1,0.0003,0.0,0.0
geometrie_source_name,1,0.0003,0.0,0.0
grometry_source-type,1,0.0003,0.0,0.0
haut,1,0.0003,0.0,0.0
health_facility:beds,1,0.0003,0.0,0.0
health_facility:number_of_beds,1,0.0003,0.0,0.0
hospital_specialization,1,0.0003,0.0,0.0
humanitarian:obstacle:operationalstatus,1,0.0003,0.0,0.0
humanitarian:obstacle:operationalstatusquality,1,0.0003,0.0,0.0
id,1,0.0003,0.0,0.0
id:uid,1,0.0003,0.0,0.0
imappasble,1,0.0003,0.0,0.0
import,1,0.0003,0.0,0.0
it,1,0.0003,0.0,0.0
lighthouse,1,0.0003,0.0,0.0
map_extent,1,0.0003,0.0,0.0
mapping_error:note,1,0.0003,0.0,0.0
mapping_practicalities,1,0.0003,0.0,0.0
mapping_pratices,1,0.0003,0.0,0.0
medcin,1,0.0003,0.0,0.0
medical facility,1,0.0003,0.0,0.0
medical_facility,1,0.0003,0.0,0.0
nama,1,0.0003,0.0,0.0
name:,1,0.0003,0.0,0.0
name:it,1,0.0003,-96.2963,-96.2963
name:pt,1,0.0003,0.0,0.0
name_alt,1,0.0003,0.0,0.0
name_fr,1,0.0003,0.0,0.0
network,1,0.0003,0.0,0.0
network_service,1,0.0003,0.0,0.0
obstacle,1,0.0003,0.0,0.0
old_name,1,0.0003,0.0,0.0
old_name:it,1,0.0003,0.0,0.0
old_name:pt,1,0.0003,0.0,0.0
operator-type,1,0.0003,0.0,0.0
operator:description,1,0.0003,0.0,0.0
operator:type,1,0.0003,0.0,0.0
oprator,1,0.0003,0.0,0.0
osak:subdivision,1,0.0003,0.0,0.0
pastor name,1,0.0003,0.0,0.0
path,1,0.0003,0.0,0.0
peak,1,0.0003,0.0,0.0
persone contact,1,0.0003,0.0,0.0
place_name,1,0.0003,0.0,0.0
point d'eau,1,0.0003,0.0,0.0
pop_estimates_area,1,0.0003,0.0,0.0
pos_sol,1,0.0003,0.0,0.0
postal_code,1,0.0003,-66.6667,-66.6667
puit,1,0.0003,0.0,0.0
responsable,1,0.0003,0.0,0.0
retaining wall,1,0.0003,0.0,0.0
sahana:is_in:city,1,0.0003,0.0,0.0
sahana:name,1,0.0003,0.0,0.0
seamark:landmark:category,1,0.0003,0.0,0.0
seamark:landmark:name,1,0.0003,0.0,0.0
seamark:light:1,1,0.0003,0.0,0.0
seamark:light:1:colour,1,0.0003,0.0,0.0
seamark:light:1:nominal_range,1,0.0003,0.0,0.0
seamark:light:1:sector_end,1,0.0003,0.0,0.0
seamark:light:1:sector_start,1,0.0003,0.0,0.0
seamark:light:character,1,0.0003,0.0,0.0
seamark:light:group,1,0.0003,0.0,0.0
seamark:light:height,1,0.0003,0.0,0.0
seamark:light:period,1,0.0003,0.0,0.0
seamark:light:ref,1,0.0003,0.0,0.0
seamark:type,1,0.0003,0.0,0.0
soruce2,1,0.0003,0.0,0.0
souce2,1,0.0003,0.0,0.0
sourcce,1,0.0003,0.0,0.0
source:alt_name:ht,1,0.0003,0.0,0.0
source:highway,1,0.0003,0.0,0.0
source:is_in:city,1,0.0003,0.0,0.0
source:loc,1,0.0003,0.0,0.0
source:original,1,0.0003,0.0,0.0
source_ref:addr,1,0.0003,0.0,0.0
source_ref:capacity,1,0.0003,0.0,0.0
source_ref:is_in:city,1,0.0003,0.0,0.0
sources,1,0.0003,0.0,0.0
sourcw,1,0.0003,0.0,0.0
sourse,1,0.0003,0.0,0.0
station,1,0.0003,0.0,0.0
store,1,0.0003,0.0,0.0
structure scolaire,1,0.0003,0.0,0.0
surveillance,1,0.0003,0.0,0.0
temporary,1,0.0003,0.0,0.0
tents,1,0.0003,0.0,0.0
trees,1,0.0003,0.0,0.0
undefined,1,0.0003,0.0,0.0
unsure,1,0.0003,0.0,0.0
url:photos,1,0.0003,0.0,0.0
vehicules types,1,0.0003,0.0,0.0
vending,1,0.0003,0.0,0.0
water,1,0.0003,0.0,0.0
way,1,0.0003,0.0,0.0
wifi,1,0.0003,0.0,0.0
