key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
toilets:basement,3,0.0005,-96.5517,-96.5517
toilets:durability,3,0.0005,-97.4359,-97.4359
toilets:tank,3,0.0005,-97.4359,-97.4359
toilets:technology,3,0.0005,-97.4359,-97.4359
tourism_2,3,0.0005,200.0,200.0
voltage,3,0.0005,-89.2857,-89.2857
waste_disposal:trash,3,0.0005,200.0,200.0
wikipedia:fr,3,0.0005,50.0,50.0
abutters,2,0.0003,100.0,100.0
addr:housename,2,0.0003,-84.6154,-84.6154
addr:suburb,2,0.0003,0.0,0.0
alt_name:en,2,0.0003,100.0,100.0
alt_name:ht,2,0.0003,100.0,100.0
area:aeroway,2,0.0003,100.0,100.0
attribute_source_name,2,0.0003,-85.7143,-85.7143
barrier:obstacle_description,2,0.0003,0.0,0.0
boundary_admin_level1_name,2,0.0003,-97.9798,-97.9798
boundary_admin_level2_name,2,0.0003,-98.0583,-98.0583
boundary_admin_level3_name,2,0.0003,-98.0583,-98.0583
building_roof_material:concrete,2,0.0003,100.0,100.0
business,2,0.0003,100.0,100.0
canal_description,2,0.0003,-80.0,-80.0
capacity:standing,2,0.0003,-75.0,-75.0
capacity_area_building_level_1,2,0.0003,-88.8889,-88.8889
city_served,2,0.0003,-60.0,-60.0
cuisine_1,2,0.0003,100.0,100.0
destination,2,0.0003,-50.0,-50.0
earthquake:damage,2,0.0003,-95.8333,-95.8333
employees:morning,2,0.0003,100.0,100.0
fence_type,2,0.0003,-75.0,-75.0
generator,2,0.0003,-98.3333,-98.3333
haiti:code,2,0.0003,-50.0,-50.0
haiti:nom,2,0.0003,100.0,100.0
haiti:objectid,2,0.0003,100.0,100.0
haiti:type,2,0.0003,100.0,100.0
handwashing_station_good,2,0.0003,-96.3636,-96.3636
healthcare:speciality,2,0.0003,100.0,100.0
icao,2,0.0003,-66.6667,-66.6667
incubator:business_accelerator,2,0.0003,100.0,100.0
internet_access:ssid,2,0.0003,100.0,100.0
is_in:city,2,0.0003,-33.3333,-33.3333
lamp_mount,2,0.0003,-88.8889,-88.8889
lamp_type,2,0.0003,-88.2353,-88.2353
landfill_authority,2,0.0003,-94.2857,-94.2857
leaf_cycle,2,0.0003,0.0,0.0
local_name,2,0.0003,100.0,100.0
maxweight,2,0.0003,-50.0,-50.0
motorcycle:safety_inspection,2,0.0003,100.0,100.0
network,2,0.0003,100.0,100.0
number_building,2,0.0003,-92.3077,-92.3077
operator:project,2,0.0003,-75.0,-75.0
photo_num,2,0.0003,-66.6667,-66.6667
planned,2,0.0003,100.0,100.0
plant:source,2,0.0003,100.0,100.0
playground,2,0.0003,100.0,100.0
rehabilitation_done,2,0.0003,-97.7528,-97.7528
rehabilitation_work,2,0.0003,-97.9167,-97.9167
related_law,2,0.0003,100.0,100.0
roof,2,0.0003,100.0,100.0
roof:shape,2,0.0003,100.0,100.0
safety_inspection,2,0.0003,100.0,100.0
security,2,0.0003,-80.0,-80.0
service_type,2,0.0003,100.0,100.0
source:sqkm,2,0.0003,100.0,100.0
sqkm,2,0.0003,100.0,100.0
supervised,2,0.0003,100.0,100.0
surface_material,2,0.0003,-50.0,-50.0
tank_open,2,0.0003,-96.8254,-96.8254
toilet_good,2,0.0003,-96.1538,-96.1538
tourism_3,2,0.0003,100.0,100.0
trail_visibility,2,0.0003,-50.0,-50.0
verified,2,0.0003,100.0,100.0
water_place:access,2,0.0003,-97.4026,-97.4026
water_place:cleaning,2,0.0003,-96.875,-96.875
water_place:durability,2,0.0003,-97.2973,-97.2973
wetland,2,0.0003,-88.8889,-88.8889
Buiilding:levels,1,0.0002,0.0,0.0
Building:level,1,0.0002,0.0,0.0
Code,1,0.0002,0.0,0.0
OTI_HRI_COSMHA_project,1,0.0002,-93.75,-93.75
SOURCE,1,0.0002,0.0,0.0
Salon Coiffeur,1,0.0002,0.0,0.0
Survey,1,0.0002,0.0,0.0
WFP:project,1,0.0002,0.0,0.0
actionoif/oef,1,0.0002,0.0,0.0
addr:conscriptionnumber,1,0.0002,0.0,0.0
aerialway,1,0.0002,-50.0,-50.0
aerodrome,1,0.0002,0.0,0.0
alt_name:fr,1,0.0002,0.0,0.0
artwork_type,1,0.0002,0.0,0.0
bladder,1,0.0002,-98.1132,-98.1132
bridge:support,1,0.0002,0.0,0.0
bridge_name,1,0.0002,0.0,0.0
bridge_ref,1,0.0002,0.0,0.0
building:frame:material,1,0.0002,0.0,0.0
building:min_level,1,0.0002,0.0,0.0
building:wall:material,1,0.0002,0.0,0.0
building_1,1,0.0002,0.0,0.0
building_good,1,0.0002,-95.8333,-95.8333
building_medium,1,0.0002,-90.0,-90.0
building_metal,1,0.0002,-98.3333,-98.3333
building_roof_material:unspecified,1,0.0002,0.0,0.0
bus,1,0.0002,-66.6667,-66.6667
camp_assessed,1,0.0002,-95.0,-95.0
camp_assessment_agency_name,1,0.0002,-66.6667,-66.6667
camp_registered,1,0.0002,-97.0588,-97.0588
camp_type,1,0.0002,-92.3077,-92.3077
cantact_phone,1,0.0002,0.0,0.0
capacity:disabled,1,0.0002,0.0,0.0
capacity_individuals_building_level_2,1,0.0002,-90.0,-90.0
capital_ISO3166-1,1,0.0002,0.0,0.0
car,1,0.0002,0.0,0.0
car_parts,1,0.0002,0.0,0.0
circumference,1,0.0002,0.0,0.0
comment,1,0.0002,-50.0,-50.0
company,1,0.0002,0.0,0.0
contact:person,1,0.0002,-50.0,-50.0
contact_personne,1,0.0002,0.0,0.0
converted_by,1,0.0002,0.0,0.0
coopi_name_surveyor,1,0.0002,-87.5,-87.5
coordinates,1,0.0002,0.0,0.0
crown_type,1,0.0002,0.0,0.0
cycleway:left,1,0.0002,0.0,0.0
damage_prone,1,0.0002,0.0,0.0
dance:teaching,1,0.0002,0.0,0.0
denotation,1,0.0002,0.0,0.0
department,1,0.0002,0.0,0.0
education:students,1,0.0002,0.0,0.0
education:students_female,1,0.0002,0.0,0.0
education:students_male,1,0.0002,0.0,0.0
famille,1,0.0002,0.0,0.0
female,1,0.0002,-99.2063,-99.2063
figure,1,0.0002,0.0,0.0
first_aid,1,0.0002,-93.75,-93.75
fixme:CNIGS,1,0.0002,0.0,0.0
flood_pone,1,0.0002,0.0,0.0
free,1,0.0002,0.0,0.0
fuel:diesel,1,0.0002,-91.6667,-91.6667
generator:method,1,0.0002,-99.3056,-99.3056
generator:output:electricity,1,0.0002,0.0,0.0
genus,1,0.0002,-50.0,-50.0
genus:en,1,0.0002,0.0,0.0
governance_type,1,0.0002,0.0,0.0
health_facility_type,1,0.0002,-88.8889,-88.8889
horaire,1,0.0002,0.0,0.0
id:coopi,1,0.0002,-87.5,-87.5
infirmary,1,0.0002,-50.0,-50.0
info_date,1,0.0002,0.0,0.0
is_capital,1,0.0002,-50.0,-50.0
isced:level,1,0.0002,0.0,0.0
keepme,1,0.0002,0.0,0.0
kerb,1,0.0002,0.0,0.0
kneipp_water_cure:arm,1,0.0002,0.0,0.0
kneipp_water_cure:face,1,0.0002,0.0,0.0
kneipp_water_cure:foot,1,0.0002,0.0,0.0
landfill_type:ground,1,0.0002,-91.6667,-91.6667
landfill_type:other,1,0.0002,-50.0,-50.0
loc_name:source,1,0.0002,-66.6667,-66.6667
male,1,0.0002,-99.2,-99.2
mayor,1,0.0002,0.0,0.0
motorroad,1,0.0002,0.0,0.0
mtb:scale,1,0.0002,0.0,0.0
mtb:scale:imba,1,0.0002,0.0,0.0
name:alt,1,0.0002,0.0,0.0
name:tg,1,0.0002,-50.0,-50.0
name_1,1,0.0002,0.0,0.0
not:name,1,0.0002,0.0,0.0
not:name:notes,1,0.0002,0.0,0.0
note:source_ref:name,1,0.0002,0.0,0.0
note_2,1,0.0002,0.0,0.0
ntoe1,1,0.0002,0.0,0.0
odbl,1,0.0002,0.0,0.0
official_name:ht,1,0.0002,-50.0,-50.0
opening_hours:sunday,1,0.0002,-83.3333,-83.3333
opening_hours:unspecified,1,0.0002,0.0,0.0
orientation,1,0.0002,0.0,0.0
phone_1,1,0.0002,0.0,0.0
primary_user,1,0.0002,-83.3333,-83.3333
product,1,0.0002,-50.0,-50.0
project:unicef_acted_mrr_basartibonite_centre,1,0.0002,0.0,0.0
protect_class,1,0.0002,0.0,0.0
pupils:morning,1,0.0002,0.0,0.0
railway:switch,1,0.0002,0.0,0.0
railway:turnout_side,1,0.0002,0.0,0.0
ref:LOCODE,1,0.0002,-50.0,-50.0
ref:ruian:addr,1,0.0002,0.0,0.0
ref:sahana_id,1,0.0002,0.0,0.0
registry_name,1,0.0002,-96.2963,-96.2963
roof:levels,1,0.0002,0.0,0.0
roof:orientation,1,0.0002,0.0,0.0
roof:type,1,0.0002,0.0,0.0
ruins,1,0.0002,-90.0,-90.0
school:third_cycle,1,0.0002,-96.1538,-96.1538
secondary_activity,1,0.0002,0.0,0.0
sector,1,0.0002,-98.9011,-98.9011
settlement_type,1,0.0002,-96.0,-96.0
site_ownership,1,0.0002,0.0,0.0
site_status,1,0.0002,0.0,0.0
ski,1,0.0002,0.0,0.0
snowmobile,1,0.0002,0.0,0.0
source d'alimentation,1,0.0002,-50.0,-50.0
source:alt_name:en,1,0.0002,0.0,0.0
source:alt_name:ht,1,0.0002,0.0,0.0
source:ele,1,0.0002,0.0,0.0
source:gps,1,0.0002,0.0,0.0
source:health_facility:MCH,1,0.0002,0.0,0.0
source:hospital_facility:access,1,0.0002,0.0,0.0
source:sahana,1,0.0002,-90.9091,-90.9091
source_ref:CDC/USAID PMTCT,1,0.0002,0.0,0.0
source_ref:name,1,0.0002,0.0,0.0
source_ref:sahana,1,0.0002,0.0,0.0
species:en,1,0.0002,0.0,0.0
species:fr,1,0.0002,0.0,0.0
stream,1,0.0002,0.0,0.0
survey,1,0.0002,0.0,0.0
target,1,0.0002,0.0,0.0
task,1,0.0002,0.0,0.0
taxon,1,0.0002,0.0,0.0
taxon:pt,1,0.0002,0.0,0.0
teaching:it,1,0.0002,0.0,0.0
telecom:land_line,1,0.0002,-87.5,-87.5
telephone,1,0.0002,0.0,0.0
toilets,1,0.0002,-83.3333,-83.3333
toilets:type,1,0.0002,-98.4615,-98.4615
toll,1,0.0002,0.0,0.0
tomb,1,0.0002,0.0,0.0
traffic_sign,1,0.0002,0.0,0.0
traffic_signals,1,0.0002,-50.0,-50.0
transformer,1,0.0002,-97.1429,-97.1429
unisex,1,0.0002,-99.2537,-99.2537
vehicle,1,0.0002,0.0,0.0
waste_type:building_waste,1,0.0002,-80.0,-80.0
waste_type:common_urban_waste,1,0.0002,-92.8571,-92.8571
waste_type:industrial_polluting,1,0.0002,-66.6667,-66.6667
waste_type:other,1,0.0002,-50.0,-50.0
website:alt_url,1,0.0002,-50.0,-50.0
wikipedia_1,1,0.0002,0.0,0.0
works:description,1,0.0002,-95.4545,-95.4545
works:type,1,0.0002,-98.2456,-98.2456
