key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
name:na,1,0.0,0.0,508.3333
name:nah,1,0.0,0.0,508.3333
name:nds,1,0.0,0.0,508.3333
name:nds-nl,1,0.0,0.0,508.3333
name:ne,1,0.0,0.0,508.3333
name:new,1,0.0,0.0,508.3333
name:nl,1,0.0,-50.0,204.1667
name:no,1,0.0,-50.0,204.1667
name:nov,1,0.0,0.0,508.3333
name:nv,1,0.0,0.0,508.3333
name:oc,1,0.0,0.0,508.3333
name:or,1,0.0,0.0,508.3333
name:pa,1,0.0,0.0,508.3333
name:pam,1,0.0,0.0,508.3333
name:pih,1,0.0,0.0,508.3333
name:pms,1,0.0,0.0,508.3333
name:pnb,1,0.0,0.0,508.3333
name:ps,1,0.0,0.0,508.3333
name:rn,1,0.0,0.0,508.3333
name:ro,1,0.0,0.0,508.3333
name:rw,1,0.0,0.0,508.3333
name:scn,1,0.0,0.0,508.3333
name:sco,1,0.0,0.0,508.3333
name:se,1,0.0,0.0,508.3333
name:sg,1,0.0,0.0,508.3333
name:sh,1,0.0,0.0,508.3333
name:si,1,0.0,0.0,508.3333
name:simple,1,0.0,0.0,508.3333
name:sk,1,0.0,0.0,508.3333
name:sl,1,0.0,0.0,508.3333
name:so,1,0.0,0.0,508.3333
name:sq,1,0.0,0.0,508.3333
name:ss,1,0.0,0.0,508.3333
name:su,1,0.0,0.0,508.3333
name:sw,1,0.0,0.0,508.3333
name:szl,1,0.0,0.0,508.3333
name:te,1,0.0,0.0,508.3333
name:ti,1,0.0,0.0,508.3333
name:tl,1,0.0,0.0,508.3333
name:tr,1,0.0,-50.0,204.1667
name:tt,1,0.0,0.0,508.3333
name:ug,1,0.0,0.0,508.3333
name:uz,1,0.0,0.0,508.3333
name:vec,1,0.0,0.0,508.3333
name:vi,1,0.0,0.0,508.3333
name:vo,1,0.0,0.0,508.3333
name:wa,1,0.0,0.0,508.3333
name:war,1,0.0,0.0,508.3333
name:wo,1,0.0,0.0,508.3333
name:yi,1,0.0,0.0,508.3333
name:yo,1,0.0,0.0,508.3333
name:zh-classical,1,0.0,0.0,508.3333
name:zh-min-nan,1,0.0,0.0,508.3333
name:zu,1,0.0,0.0,508.3333
name_old,1,0.0,-83.3333,1.3889
official_name:be,1,0.0,0.0,508.3333
official_name:br,1,0.0,0.0,508.3333
official_name:el,1,0.0,0.0,508.3333
official_name:en,1,0.0,-50.0,204.1667
official_name:fr,1,0.0,0.0,508.3333
official_name:id,1,0.0,0.0,508.3333
official_name:it,1,0.0,0.0,508.3333
official_name:lt,1,0.0,0.0,508.3333
official_name:lv,1,0.0,0.0,508.3333
official_name:no,1,0.0,0.0,508.3333
official_name:pl,1,0.0,0.0,508.3333
official_name:sv,1,0.0,0.0,508.3333
official_name:vi,1,0.0,0.0,508.3333
old_name:en,1,0.0,0.0,508.3333
opening_hours:afternoon,1,0.0,-97.5,-84.7917
opening_hours:friday,1,0.0,-99.0741,-94.3673
opening_hours:monday,1,0.0,-99.0991,-94.5195
opening_hours:morning,1,0.0,-99.0385,-94.1506
opening_hours:night,1,0.0,-75.0,52.0833
opening_hours:saturday,1,0.0,-96.7742,-80.3763
opening_hours:sunday,1,0.0,-83.3333,1.3889
opening_hours:thursday,1,0.0,-99.0826,-94.419
opening_hours:tuesday,1,0.0,-99.0909,-94.4697
opening_hours:unspecified,1,0.0,0.0,508.3333
opening_hours:wednesday,1,0.0,-99.0909,-94.4697
operator_id,1,0.0,-96.4286,-78.2738
organisation,1,0.0,-50.0,204.1667
orientation,1,0.0,0.0,508.3333
payment:coins,1,0.0,0.0,508.3333
payment:telephone_cards,1,0.0,-50.0,204.1667
phone:business,1,0.0,-91.6667,-49.3056
photo_name,1,0.0,-50.0,204.1667
pitlatrine,1,0.0,0.0,508.3333
pop_estimates_site_hou,1,0.0,-88.8889,-32.4074
pop_estimates_site_ind,1,0.0,-83.3333,1.3889
postal_code,1,0.0,-66.6667,102.7778
program_aquatab,1,0.0,-99.2424,-95.3914
psv,1,0.0,0.0,508.3333
pump,1,0.0,-99.4681,-96.7642
railway,1,0.0,-85.7143,-13.0952
reservoir_type,1,0.0,0.0,508.3333
ruins,1,0.0,-90.0,-39.1667
sac_scale,1,0.0,-50.0,204.1667
school,1,0.0,0.0,508.3333
school:HT,1,0.0,-99.5455,-97.2348
sector,1,0.0,-98.9011,-93.315
security,1,0.0,-90.0,-39.1667
settlement_type,1,0.0,-96.0,-75.6667
social_facility:for,1,0.0,0.0,508.3333
souce:date,1,0.0,0.0,508.3333
source:alt_name:en,1,0.0,0.0,508.3333
source:alt_name:ht,1,0.0,0.0,508.3333
source:date=,1,0.0,0.0,508.3333
source:health_facility:MCH,1,0.0,0.0,508.3333
source:health_facility:access,1,0.0,0.0,508.3333
source:name:es,1,0.0,0.0,508.3333
source:old_name,1,0.0,0.0,508.3333
structure,1,0.0,0.0,508.3333
studio,1,0.0,0.0,508.3333
survey:date,1,0.0,-75.0,52.0833
survey_point,1,0.0,0.0,508.3333
task,1,0.0,0.0,508.3333
tidal,1,0.0,0.0,508.3333
toilets,1,0.0,-83.3333,1.3889
toilets_access,1,0.0,0.0,508.3333
toilets_durability,1,0.0,0.0,508.3333
toilets_technology,1,0.0,0.0,508.3333
toll,1,0.0,0.0,508.3333
tributary,1,0.0,0.0,508.3333
whatever,1,0.0,0.0,508.3333
wikipedia:fr,1,0.0,-50.0,204.1667
works:description,1,0.0,-95.4545,-72.3485
works:type,1,0.0,-98.2456,-89.3275
