key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
landuse=brownfield,4,0.0,300.0,2333.3333
min_height,4,0.0,-98.4848,-90.7828
mortar:joint,4,0.0,300.0,2333.3333
name:af,4,0.0,-42.8571,247.619
name:am,4,0.0,-42.8571,247.619
name:an,4,0.0,-42.8571,247.619
name:ar,4,0.0,-42.8571,247.619
name:az,4,0.0,-42.8571,247.619
name:bat-smg,4,0.0,-42.8571,247.619
name:be,4,0.0,-42.8571,247.619
name:be-x-old,4,0.0,-42.8571,247.619
name:bg,4,0.0,-60.0,143.3333
name:bh,4,0.0,-42.8571,247.619
name:bo,4,0.0,-63.6364,121.2121
name:bs,4,0.0,-42.8571,247.619
name:ca,4,0.0,-42.8571,247.619
name:ckb,4,0.0,-42.8571,247.619
name:cs,4,0.0,-42.8571,247.619
name:da,4,0.0,-42.8571,247.619
name:el,4,0.0,-42.8571,247.619
name:eo,4,0.0,-42.8571,247.619
name:et,4,0.0,-42.8571,247.619
name:eu,4,0.0,-60.0,143.3333
name:fa,4,0.0,-42.8571,247.619
name:fy,4,0.0,-42.8571,247.619
name:gl,4,0.0,-42.8571,247.619
name:gu,4,0.0,-42.8571,247.619
name:he,4,0.0,-42.8571,247.619
name:hr,4,0.0,-60.0,143.3333
name:hsb,4,0.0,-42.8571,247.619
name:ht,4,0.0,-42.8571,247.619
name:hu,4,0.0,-42.8571,247.619
name:hy,4,0.0,-42.8571,247.619
name:io,4,0.0,-42.8571,247.619
name:is,4,0.0,-42.8571,247.619
name:it,4,0.0,-42.8571,247.619
name:ja,4,0.0,-66.6667,102.7778
name:ka,4,0.0,-42.8571,247.619
name:kk,4,0.0,-42.8571,247.619
name:ko,4,0.0,-60.0,143.3333
name:lb,4,0.0,-42.8571,247.619
name:lij,4,0.0,-42.8571,247.619
name:lt,4,0.0,-42.8571,247.619
name:lv,4,0.0,-42.8571,247.619
name:mk,4,0.0,-42.8571,247.619
name:ml,4,0.0,-60.0,143.3333
name:mn,4,0.0,-42.8571,247.619
name:mr,4,0.0,-42.8571,247.619
name:nl,4,0.0,-42.8571,247.619
name:nn,4,0.0,-42.8571,247.619
name:no,4,0.0,-42.8571,247.619
name:nov,4,0.0,-42.8571,247.619
name:oc,4,0.0,-42.8571,247.619
name:os,4,0.0,-42.8571,247.619
name:pl,4,0.0,-42.8571,247.619
name:pnb,4,0.0,-42.8571,247.619
name:sa,4,0.0,-42.8571,247.619
name:sh,4,0.0,-42.8571,247.619
name:si,4,0.0,-42.8571,247.619
name:sk,4,0.0,-42.8571,247.619
name:sl,4,0.0,-42.8571,247.619
name:sr,4,0.0,-42.8571,247.619
name:sv,4,0.0,-42.8571,247.619
name:ta,4,0.0,-42.8571,247.619
name:tg,4,0.0,-42.8571,247.619
name:th,4,0.0,-42.8571,247.619
name:tr,4,0.0,-42.8571,247.619
name:ug,4,0.0,-42.8571,247.619
name:ur,4,0.0,-42.8571,247.619
name:vi,4,0.0,-42.8571,247.619
name:vo,4,0.0,-42.8571,247.619
name:zh-yue,4,0.0,-42.8571,247.619
name:zh2,4,0.0,-33.3333,305.5556
name:zh3,4,0.0,-33.3333,305.5556
passengers,4,0.0,100.0,1116.6667
source:url,4,0.0,300.0,2333.3333
tracks,4,0.0,300.0,2333.3333
Condition,3,0.0,200.0,1725.0
DAN,3,0.0,200.0,1725.0
HH_LINK,3,0.0,200.0,1725.0
Id,3,0.0,200.0,1725.0
addr:province,3,0.0,50.0,812.5
addr:region,3,0.0,200.0,1725.0
alt_name:1,3,0.0,200.0,1725.0
boundary_type,3,0.0,200.0,1725.0
cyclestreets_id,3,0.0,-57.1429,160.7143
event,3,0.0,200.0,1725.0
events,3,0.0,200.0,1725.0
footprints,3,0.0,200.0,1725.0
hazard_prone,3,0.0,200.0,1725.0
health_facility:type,3,0.0,200.0,1725.0
is_in:country_code,3,0.0,-57.1429,160.7143
landusw,3,0.0,200.0,1725.0
missing,3,0.0,200.0,1725.0
motorroad,3,0.0,-62.5,128.125
mountain_pass,3,0.0,-90.3226,-41.129
mtb:scale:imba,3,0.0,200.0,1725.0
name:tibt,3,0.0,-57.1429,160.7143
name:zh_pinyin,3,0.0,-72.7273,65.9091
name_1,3,0.0,-40.0,265.0
nat_name,3,0.0,-40.0,265.0
navigationaid,3,0.0,200.0,1725.0
not:name,3,0.0,200.0,1725.0
occupant:60+,3,0.0,-94.7368,-67.9825
path,3,0.0,-25.0,356.25
pevents,3,0.0,200.0,1725.0
plant:number,3,0.0,-72.7273,65.9091
production_capacity,3,0.0,-95.8904,-75.0
region,3,0.0,200.0,1725.0
rooftopwatertank,3,0.0,-76.9231,40.3846
ruins,3,0.0,200.0,1725.0
source:bridge:structure,3,0.0,200.0,1725.0
source:check_date,3,0.0,200.0,1725.0
source:ref,3,0.0,50.0,812.5
source:surface,3,0.0,200.0,1725.0
toilets:disposal,3,0.0,-50.0,204.1667
workers,3,0.0,-96.4706,-78.5294
workers:female,3,0.0,-95.9459,-75.3378
workers:illiterate,3,0.0,-94.8276,-68.5345
workers:male,3,0.0,-95.9459,-75.3378
workers:young,3,0.0,-96.3855,-78.012
wpt_description,3,0.0,-57.1429,160.7143
wpt_symbol,3,0.0,-57.1429,160.7143
+sou,2,0.0,100.0,1116.6667
AAN,2,0.0,100.0,1116.6667
DATA_YESNO,2,0.0,100.0,1116.6667
Damage:Event,2,0.0,100.0,1116.6667
ESA Memorial School,2,0.0,100.0,1116.6667
Fixme,2,0.0,100.0,1116.6667
HIV_Service,2,0.0,100.0,1116.6667
Habitants,2,0.0,100.0,1116.6667
Household Code Info By,2,0.0,-98.5714,-91.3095
Household Information By,2,0.0,-95.5556,-72.963
Household information,2,0.0,-99.3197,-95.8617
Idp:source,2,0.0,100.0,1116.6667
KLL_OID,2,0.0,-50.0,204.1667
Rice Field,2,0.0,100.0,1116.6667
Riverr,2,0.0,100.0,1116.6667
Type of Vehicle,2,0.0,100.0,1116.6667
abandoned:bridge,2,0.0,100.0,1116.6667
addr:district,2,0.0,-71.4286,73.8095
addr:vdc,2,0.0,-33.3333,305.5556
airmark,2,0.0,100.0,1116.6667
alt_name:zh,2,0.0,-60.0,143.3333
alt_name_5,2,0.0,100.0,1116.6667
alt_name_6,2,0.0,100.0,1116.6667
antenna:type,2,0.0,100.0,1116.6667
beacon:code,2,0.0,100.0,1116.6667
beacon:frequency,2,0.0,100.0,1116.6667
beacon:type,2,0.0,100.0,1116.6667
bridge:movable,2,0.0,100.0,1116.6667
bridge:type,2,0.0,100.0,1116.6667
browfield:source_20150514,2,0.0,100.0,1116.6667
building:area,2,0.0,100.0,1116.6667
building:floor_type,2,0.0,-77.7778,35.1852
building:level,2,0.0,-93.75,-61.9792
building:roof_type,2,0.0,-77.7778,35.1852
chance_of_meeting_one_horned_rhino,2,0.0,100.0,1116.6667
chiuribot,2,0.0,100.0,1116.6667
chowk,2,0.0,100.0,1116.6667
crossing:barrier,2,0.0,-33.3333,305.5556
crossing_ref,2,0.0,-50.0,204.1667
damage:event_1,2,0.0,100.0,1116.6667
disaster,2,0.0,100.0,1116.6667
donkey,2,0.0,100.0,1116.6667
dp:source_20150503,2,0.0,100.0,1116.6667
earthquake:damage,2,0.0,100.0,1116.6667
econ_loss,2,0.0,100.0,1116.6667
elevation,2,0.0,100.0,1116.6667
fence_type,2,0.0,0.0,508.3333
fuel:diesel,2,0.0,-75.0,52.0833
hazard-type,2,0.0,100.0,1116.6667
health_facility:bed,2,0.0,100.0,1116.6667
helipad,2,0.0,100.0,1116.6667
heritage,2,0.0,-75.0,52.0833
heritage:operator,2,0.0,-75.0,52.0833
idp:status_10250503,2,0.0,100.0,1116.6667
ipd,2,0.0,100.0,1116.6667
irrigation,2,0.0,-92.5926,-54.9383
is_capital,2,0.0,100.0,1116.6667
is_in:county,2,0.0,-60.0,143.3333
is_in:state,2,0.0,-33.3333,305.5556
klll:oid,2,0.0,-86.6667,-18.8889
local_ref,2,0.0,-66.6667,102.7778
moraine,2,0.0,100.0,1116.6667
nset:id,2,0.0,100.0,1116.6667
number:poultry,2,0.0,-92.3077,-53.2051
operational_status,2,0.0,100.0,1116.6667
park_ride,2,0.0,-77.7778,35.1852
pecon_loss,2,0.0,100.0,1116.6667
poultry,2,0.0,-95.2381,-71.0317
ref:whc,2,0.0,-75.0,52.0833
reservoir,2,0.0,-33.3333,305.5556
roof:height,2,0.0,-97.619,-85.5159
safe_place,2,0.0,100.0,1116.6667
shelter,2,0.0,-60.0,143.3333
source:20150514,2,0.0,100.0,1116.6667
source:intermittend,2,0.0,100.0,1116.6667
source:position,2,0.0,0.0,508.3333
source=,2,0.0,100.0,1116.6667
sourceal,2,0.0,100.0,1116.6667
step_count,2,0.0,100.0,1116.6667
terraced,2,0.0,100.0,1116.6667
unisex,2,0.0,-33.3333,305.5556
village,2,0.0,100.0,1116.6667
whc:criteria,2,0.0,-75.0,52.0833
whc:inscription_date,2,0.0,-75.0,52.0833
wifi,2,0.0,0.0,508.3333
yes,2,0.0,100.0,1116.6667
    idp:source_20150503,1,0.0,0.0,508.3333
AND_a_nosr_p,1,0.0,0.0,508.3333
Attribute,1,0.0,0.0,508.3333
Boys,1,0.0,0.0,508.3333
Building:Area,1,0.0,0.0,508.3333
Camp,1,0.0,0.0,508.3333
Cantilever,1,0.0,-92.3077,-53.2051
Damage:event,1,0.0,0.0,508.3333
Dist_name,1,0.0,0.0,508.3333
Engin_Noneng,1,0.0,-92.3077,-53.2051
ExpansionJoint,1,0.0,-92.3077,-53.2051
GON_PVT,1,0.0,0.0,508.3333
Girls,1,0.0,0.0,508.3333
HR:DM,1,0.0,-97.4359,-84.4017
HR:FA,1,0.0,-97.4359,-84.4017
Hotel Country Villa,1,0.0,0.0,508.3333
House name,1,0.0,-50.0,204.1667
House_type,1,0.0,-92.3077,-53.2051
Household code,1,0.0,-99.8145,-98.8714
Households,1,0.0,0.0,508.3333
Identification Code,1,0.0,-98.4127,-90.3439
Identification Code By,1,0.0,-97.619,-85.5159
Idp:camp_site,1,0.0,0.0,508.3333
NarayanSthan Temple,1,0.0,0.0,508.3333
Natural,1,0.0,0.0,508.3333
Owner,1,0.0,0.0,508.3333
Parlour,1,0.0,-66.6667,102.7778
Physical_condition,1,0.0,-92.3077,-53.2051
Pounding_Poss,1,0.0,-92.3077,-53.2051
River,1,0.0,0.0,508.3333
ShortColumn,1,0.0,-92.3077,-53.2051
Sor,1,0.0,0.0,508.3333
Status,1,0.0,0.0,508.3333
Students,1,0.0,0.0,508.3333
Teachers,1,0.0,0.0,508.3333
VDC,1,0.0,0.0,508.3333
Visible_GroundSettlemt,1,0.0,-92.3077,-53.2051
Ward no,1,0.0,0.0,508.3333
Waterway,1,0.0,0.0,508.3333
abandoned,1,0.0,0.0,508.3333
addr,1,0.0,0.0,508.3333
adoption_barrier_tech,1,0.0,-97.2222,-83.1019
alt,1,0.0,0.0,508.3333
alt_name:ne,1,0.0,0.0,508.3333
amage:event,1,0.0,0.0,508.3333
aquaculture,1,0.0,0.0,508.3333
are,1,0.0,0.0,508.3333
art:type,1,0.0,-66.6667,102.7778
b,1,0.0,0.0,508.3333
backcountry,1,0.0,-50.0,204.1667
backrest,1,0.0,0.0,508.3333
bicycle_parking,1,0.0,0.0,508.3333
boundary_1,1,0.0,0.0,508.3333
bridge:name:en,1,0.0,-50.0,204.1667
bridge=suspension,1,0.0,0.0,508.3333
browfield,1,0.0,0.0,508.3333
"brownfield:source_20150514=Pleiades, CNES, Airbus DS / OSM-fr",1,0.0,0.0,508.3333
building:condition,1,0.0,0.0,508.3333
building:owner,1,0.0,0.0,508.3333
building:roof,1,0.0,0.0,508.3333
building:type,1,0.0,0.0,508.3333
capital_city,1,0.0,-50.0,204.1667
car,1,0.0,-50.0,204.1667
club,1,0.0,0.0,508.3333
construction_date,1,0.0,0.0,508.3333
country_code_fips,1,0.0,-50.0,204.1667
country_code_iso3166_1_alpha_2,1,0.0,-50.0,204.1667
cycle,1,0.0,0.0,508.3333
damage: event,1,0.0,0.0,508.3333
damage:source_20150514,1,0.0,0.0,508.3333
damageevent,1,0.0,0.0,508.3333
dance:teaching,1,0.0,0.0,508.3333
demage:event,1,0.0,0.0,508.3333
demolished:highway,1,0.0,0.0,508.3333
disabled,1,0.0,-87.5,-23.9583
drive_in,1,0.0,0.0,508.3333
drive_through,1,0.0,0.0,508.3333
dryport,1,0.0,0.0,508.3333
drystream,1,0.0,0.0,508.3333
earthquake damage,1,0.0,0.0,508.3333
education:boarding,1,0.0,0.0,508.3333
fixme:natural,1,0.0,0.0,508.3333
fixmw,1,0.0,0.0,508.3333
geonames:id,1,0.0,-50.0,204.1667
government,1,0.0,-50.0,204.1667
hazard_intensity,1,0.0,0.0,508.3333
hazard_occurence,1,0.0,0.0,508.3333
hazard_occurence_time,1,0.0,0.0,508.3333
hazard_return_period,1,0.0,0.0,508.3333
hide,1,0.0,0.0,508.3333
highway=path,1,0.0,0.0,508.3333
hoops,1,0.0,0.0,508.3333
hotel,1,0.0,-50.0,204.1667
id:camp_site,1,0.0,0.0,508.3333
idp: camp_site,1,0.0,0.0,508.3333
idp:comp_site,1,0.0,0.0,508.3333
idp:status_20150512,1,0.0,0.0,508.3333
indoor:area,1,0.0,-98.8889,-93.2407
indoor:level,1,0.0,-99.1597,-94.888
kVA,1,0.0,0.0,508.3333
kiln:type,1,0.0,0.0,508.3333
landuseb,1,0.0,0.0,508.3333
laye,1,0.0,0.0,508.3333
lcn,1,0.0,-50.0,204.1667
levels,1,0.0,-94.1176,-64.2157
listed_status,1,0.0,0.0,508.3333
livestock,1,0.0,-88.8889,-32.4074
livestock:fish,1,0.0,-92.3077,-53.2051
maxwidth,1,0.0,0.0,508.3333
microbrewery,1,0.0,-75.0,52.0833
name:ace,1,0.0,-50.0,204.1667
name:ak,1,0.0,-50.0,204.1667
name:als,1,0.0,-50.0,204.1667
name:alt,1,0.0,0.0,508.3333
name:arz,1,0.0,-50.0,204.1667
name:as,1,0.0,-50.0,204.1667
name:ast,1,0.0,-50.0,204.1667
name:ba,1,0.0,-50.0,204.1667
name:bar,1,0.0,-50.0,204.1667
name:bcl,1,0.0,-50.0,204.1667
name:bjn,1,0.0,-50.0,204.1667
name:bm,1,0.0,-50.0,204.1667
name:bpy,1,0.0,-50.0,204.1667
name:br,1,0.0,-50.0,204.1667
name:bxr,1,0.0,-50.0,204.1667
name:ce,1,0.0,-50.0,204.1667
name:ceb,1,0.0,-50.0,204.1667
name:chr,1,0.0,-50.0,204.1667
name:crh,1,0.0,-50.0,204.1667
name:csb,1,0.0,-50.0,204.1667
name:cv,1,0.0,-50.0,204.1667
name:cy,1,0.0,-50.0,204.1667
name:diq,1,0.0,-50.0,204.1667
name:dv,1,0.0,-50.0,204.1667
name:dz,1,0.0,-50.0,204.1667
name:ee,1,0.0,-50.0,204.1667
name:ext,1,0.0,-50.0,204.1667
name:ff,1,0.0,-50.0,204.1667
name:fi,1,0.0,-50.0,204.1667
name:fiu-vro,1,0.0,-50.0,204.1667
name:fo,1,0.0,-50.0,204.1667
name:frp,1,0.0,-50.0,204.1667
name:ga,1,0.0,-50.0,204.1667
name:gag,1,0.0,-50.0,204.1667
name:gd,1,0.0,-50.0,204.1667
name:gv,1,0.0,-50.0,204.1667
name:ha,1,0.0,-50.0,204.1667
name:hak,1,0.0,-50.0,204.1667
name:haw,1,0.0,-50.0,204.1667
name:hif,1,0.0,-50.0,204.1667
name:ia,1,0.0,-50.0,204.1667
name:id,1,0.0,-50.0,204.1667
name:ie,1,0.0,-50.0,204.1667
name:ilo,1,0.0,-50.0,204.1667
name:jbo,1,0.0,-50.0,204.1667
name:jv,1,0.0,-50.0,204.1667
name:kab,1,0.0,-50.0,204.1667
name:ki,1,0.0,-50.0,204.1667
name:kl,1,0.0,-50.0,204.1667
name:km,1,0.0,-50.0,204.1667
name:krc,1,0.0,-50.0,204.1667
name:ks,1,0.0,-50.0,204.1667
name:ksh,1,0.0,-50.0,204.1667
name:ku,1,0.0,-50.0,204.1667
name:kv,1,0.0,-50.0,204.1667
name:kw,1,0.0,-50.0,204.1667
name:ky,1,0.0,-50.0,204.1667
name:la,1,0.0,-50.0,204.1667
name:lez,1,0.0,-50.0,204.1667
name:lg,1,0.0,-50.0,204.1667
name:li,1,0.0,-50.0,204.1667
name:lmo,1,0.0,-50.0,204.1667
name:ln,1,0.0,-50.0,204.1667
name:lo,1,0.0,-50.0,204.1667
name:mg,1,0.0,-50.0,204.1667
name:ms,1,0.0,-50.0,204.1667
name:my,1,0.0,-50.0,204.1667
name:mzn,1,0.0,-50.0,204.1667
name:na,1,0.0,-50.0,204.1667
name:nah,1,0.0,-50.0,204.1667
name:nds,1,0.0,-50.0,204.1667
name:nv,1,0.0,-50.0,204.1667
name:or,1,0.0,-50.0,204.1667
name:pa,1,0.0,-50.0,204.1667
name:pam,1,0.0,-50.0,204.1667
name:pap,1,0.0,-50.0,204.1667
name:pi,1,0.0,-50.0,204.1667
name:pih,1,0.0,-50.0,204.1667
name:pms,1,0.0,-50.0,204.1667
name:ps,1,0.0,-50.0,204.1667
name:qu,1,0.0,-50.0,204.1667
name:rn,1,0.0,-50.0,204.1667
name:ro,1,0.0,-50.0,204.1667
name:rw,1,0.0,-50.0,204.1667
name:sah,1,0.0,-50.0,204.1667
name:scn,1,0.0,-50.0,204.1667
name:sco,1,0.0,-50.0,204.1667
name:sd,1,0.0,-50.0,204.1667
name:se,1,0.0,-50.0,204.1667
name:sg,1,0.0,-50.0,204.1667
name:simple,1,0.0,-50.0,204.1667
name:so,1,0.0,-50.0,204.1667
name:sq,1,0.0,-50.0,204.1667
name:ss,1,0.0,0.0,508.3333
name:su,1,0.0,-50.0,204.1667
name:sw,1,0.0,-50.0,204.1667
name:szl,1,0.0,-50.0,204.1667
name:te,1,0.0,-50.0,204.1667
name:ti,1,0.0,-50.0,204.1667
name:tk,1,0.0,-50.0,204.1667
name:tl,1,0.0,-50.0,204.1667
name:to,1,0.0,-50.0,204.1667
name:tt,1,0.0,-66.6667,102.7778
name:tw,1,0.0,-50.0,204.1667
name:udm,1,0.0,-50.0,204.1667
name:uz,1,0.0,-50.0,204.1667
name:vec,1,0.0,-50.0,204.1667
name:war,1,0.0,-50.0,204.1667
name:wo,1,0.0,-50.0,204.1667
name:wuu,1,0.0,-50.0,204.1667
name:xal,1,0.0,-50.0,204.1667
name:yi,1,0.0,-50.0,204.1667
name:yo,1,0.0,-50.0,204.1667
name:zea,1,0.0,-50.0,204.1667
name:zh-min-nan,1,0.0,-50.0,204.1667
name:zu,1,0.0,-50.0,204.1667
name_2,1,0.0,-50.0,204.1667
natural ,1,0.0,0.0,508.3333
nickname,1,0.0,0.0,508.3333
not:name:notes,1,0.0,0.0,508.3333
note2,1,0.0,0.0,508.3333
note:2,1,0.0,0.0,508.3333
nui,1,0.0,0.0,508.3333
number:cow_ox,1,0.0,-94.1176,-64.2157
number_of_rooms,1,0.0,0.0,508.3333
obsolete_boundary,1,0.0,0.0,508.3333
office_1,1,0.0,0.0,508.3333
official_name:be,1,0.0,-50.0,204.1667
official_name:br,1,0.0,-50.0,204.1667
official_name:fr,1,0.0,-50.0,204.1667
official_name:it,1,0.0,-50.0,204.1667
official_name:lt,1,0.0,-50.0,204.1667
official_name:lv,1,0.0,-50.0,204.1667
official_name:ne,1,0.0,-50.0,204.1667
official_name:pl,1,0.0,-50.0,204.1667
official_name:ru,1,0.0,-50.0,204.1667
official_name:sr,1,0.0,-50.0,204.1667
official_name:sv,1,0.0,-50.0,204.1667
official_name:vi,1,0.0,-50.0,204.1667
old_natural,1,0.0,0.0,508.3333
oneway:bicycle,1,0.0,0.0,508.3333
organic,1,0.0,-75.0,52.0833
outdoor_seating,1,0.0,-50.0,204.1667
outer,1,0.0,0.0,508.3333
owner,1,0.0,-75.0,52.0833
passing_places,1,0.0,0.0,508.3333
perimiter,1,0.0,0.0,508.3333
plant:output:electricity,1,0.0,0.0,508.3333
poidp:source_20150501,1,0.0,0.0,508.3333
population:date,1,0.0,0.0,508.3333
postal_code,1,0.0,-87.5,-23.9583
power_source,1,0.0,-50.0,204.1667
proposed,1,0.0,0.0,508.3333
q,1,0.0,0.0,508.3333
quality_bricks_percent,1,0.0,-98.4615,-90.641
quantity_fuel,1,0.0,-98.6111,-91.5509
razed:building,1,0.0,0.0,508.3333
residental,1,0.0,0.0,508.3333
road:source_20150514,1,0.0,0.0,508.3333
ruin,1,0.0,0.0,508.3333
s,1,0.0,-50.0,204.1667
short_name,1,0.0,0.0,508.3333
ski,1,0.0,-75.0,52.0833
snowmobile,1,0.0,-50.0,204.1667
social_facility:for,1,0.0,-66.6667,102.7778
sorey,1,0.0,0.0,508.3333
souece,1,0.0,0.0,508.3333
source.bridge:structure,1,0.0,0.0,508.3333
source:bridge,1,0.0,0.0,508.3333
source:imagery,1,0.0,0.0,508.3333
source:intermittent,1,0.0,0.0,508.3333
source:population,1,0.0,0.0,508.3333
source:tracer,1,0.0,-50.0,204.1667
source:zoomlevel,1,0.0,-50.0,204.1667
source=DigitalGlobe,1,0.0,0.0,508.3333
sourceS,1,0.0,0.0,508.3333
sourceig,1,0.0,0.0,508.3333
stairs,1,0.0,-66.6667,102.7778
stars,1,0.0,-75.0,52.0833
status,1,0.0,0.0,508.3333
substance,1,0.0,0.0,508.3333
suspension,1,0.0,0.0,508.3333
tactile_paving,1,0.0,-75.0,52.0833
temp:dam,1,0.0,0.0,508.3333
temp:hydropower_station,1,0.0,0.0,508.3333
temp:reservoir,1,0.0,0.0,508.3333
tower_type,1,0.0,0.0,508.3333
tractype,1,0.0,-50.0,204.1667
usage,1,0.0,0.0,508.3333
water_quality,1,0.0,0.0,508.3333
widow,1,0.0,-94.7368,-67.9825
workers:edu_SLC,1,0.0,-96.9697,-81.5657
workers:edu_informal,1,0.0,-98.3333,-89.8611
year_of_construction,1,0.0,0.0,508.3333
},1,0.0,0.0,508.3333
• brownfield:source_20150501,1,0.0,0.0,508.3333
